,id,Apt_id,url,Address,Beds,Bath,Price,BedArea,Availablefrom,Availabletill,Description
322,322,1287,https://junehomes.com/residences/boston-ma/northend/472-north-end/1287,northend/472-north-end/1287,3,1,1750,103,2022-12-23,2023-01-22,"This 103 square footage room on Boston's North End is an adorable, superb and cute room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
323,323,3632,https://junehomes.com/residences/boston-ma/jfk/1256-jfkumass/3632,jfk/1256-jfkumass/3632,5,1,1750,170,2023-01-01,2023-01-31,"This 170 square footage room on Boston's JFK/UMass is a spacious, well-kept and comfortable room in a 5-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
324,324,3214,https://junehomes.com/residences/boston-ma/savin/1085-savin-hill/3214,savin/1085-savin-hill/3214,3,1,1750,144,2022-12-31,2023-01-30,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
325,325,1593,https://junehomes.com/residences/boston-ma/allston/583-allston/1593,allston/583-allston/1593,4,1,1750,120,2023-01-01,2023-01-31,"This 120 square footage room on Boston's Allston is an adorable, functional and pretty room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
326,326,907,https://junehomes.com/residences/boston-ma/jfk/352-jfkumass/907,jfk/352-jfkumass/907,4,1,1750,150,2023-01-01,2023-01-31,"This clean, shiny and charming room is available."
327,327,2260,https://junehomes.com/residences/boston-ma/somerville/815-somerville/2260,somerville/815-somerville/2260,3,1,1775,175,2022-12-18,2023-01-17,"This 175 square footage room on Boston's Somerville is a clean, spacious and modern room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
328,328,3757,https://junehomes.com/residences/boston-ma/central-square/1298-central-square-cambridge/3757,central-square/1298-central-square-cambridge/3757,3,1,1775,125,2023-01-04,2023-02-03,"This 125 square footage room on Boston's Central Square (Cambridge) is a functional, spacious and comfortable room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
329,329,3216,https://junehomes.com/residences/boston-ma/savin/1085-savin-hill/3216,savin/1085-savin-hill/3216,3,1,1775,175,2022-12-31,2023-01-30,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
330,330,1286,https://junehomes.com/residences/boston-ma/northend/472-north-end/1286,northend/472-north-end/1286,3,1,1775,94,2023-01-01,2023-01-31,"This 94 square footage room on Boston's North End is an adorable, superb and cute room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
331,331,3548,https://junehomes.com/residences/boston-ma/brighton/1233-brighton/3548,brighton/1233-brighton/3548,6,2,1800,135,2023-01-01,2023-01-31,"This bright, sunny and shine room is available."
332,332,906,https://junehomes.com/residences/boston-ma/jfk/352-jfkumass/906,jfk/352-jfkumass/906,4,1,1800,120,2023-01-07,2023-02-06,"This clean, shiny and charming room is available."
333,333,2262,https://junehomes.com/residences/boston-ma/somerville/816-somerville/2262,somerville/816-somerville/2262,3,1,1800,157,2023-01-01,2023-01-31,"This 157 square footage room on Boston's Somerville is a clean, spacious and glossy room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
334,334,1480,https://junehomes.com/residences/boston-ma/savin/541-savin-hill/1480,savin/541-savin-hill/1480,3,2.5,1800,211,2023-01-13,2023-02-12,"This 211 square footage room on Boston's Savin Hill is a attractive, spacious and glossy room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
335,335,1994,https://junehomes.com/residences/boston-ma/allston/726-allston/1994,allston/726-allston/1994,6,2,1825,140,2023-01-08,2023-02-07,"This 140 square footage room on Boston's Allston is a clean, spacious and pretty room in a 6-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
336,336,3881,https://junehomes.com/residences/boston-ma/brighton/1341-brighton/3881,brighton/1341-brighton/3881,10,2,1825,165,2023-01-15,2023-02-14,"This 165 square footage room on Boston's spaciouson is a spacious, cute and clean room in a 10-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
337,337,3831,https://junehomes.com/residences/boston-ma/central-square/1322-central-square-cambridge/3831,central-square/1322-central-square-cambridge/3831,4,2,1825,215,2023-01-01,2023-01-31,"This 215 square footage room on Boston's Central Square (Cambridge) is a spacious, lovely and clean room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
338,338,1613,https://junehomes.com/residences/boston-ma/brighton/587-brighton/1613,brighton/587-brighton/1613,5,1.5,1825,154,2023-01-03,2023-02-02,"This 154 square footage room on Boston's spaciouson is a clean, spacious and glossy room in a 5-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
339,339,3758,https://junehomes.com/residences/boston-ma/central-square/1298-central-square-cambridge/3758,central-square/1298-central-square-cambridge/3758,3,1,1825,121,2023-01-01,2023-01-31,"This 121 square footage room on Boston's Central Square (Cambridge) is a functional, spacious and comfortable room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
340,340,3707,https://junehomes.com/residences/boston-ma/allston/1282-allston/3707,allston/1282-allston/3707,4,2,1850,116,2023-01-16,2023-02-15,"This comfy, cute and charming room is available."
341,341,3754,https://junehomes.com/residences/boston-ma/central-square/1297-central-square-cambridge/3754,central-square/1297-central-square-cambridge/3754,3,1,1850,140,2023-01-01,2023-01-31,"This 140 square footage room on Boston's Central Square (Cambridge) is a spacious, lovely and clean room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
342,342,4029,https://junehomes.com/residences/boston-ma/allston/1390-allston/4029,allston/1390-allston/4029,4,2,1850,118,2023-01-01,2023-01-31,"This comfy, cute and charming room is available."
343,343,1876,https://junehomes.com/residences/boston-ma/allston/679-allston/1876,allston/679-allston/1876,3,1,1850,157,2023-01-02,2023-02-01,"This 157 square footage room on Boston's Allston is a clean, spacious and glossy room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
344,344,1457,https://junehomes.com/residences/boston-ma/allston/534-allston/1457,allston/534-allston/1457,4,2,1850,124,2023-01-01,2023-01-31,"This 124 square footage room on Boston's Allston is a spacious, well-kept and appealing room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
345,345,1358,https://junehomes.com/residences/boston-ma/allston/502-allston/1358,allston/502-allston/1358,4,2,1850,122,2023-01-01,2023-01-31,"This 122 square footage room on Boston's Allston is a clean, spacious and functional room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
346,346,1462,https://junehomes.com/residences/boston-ma/allston/536-allston/1462,allston/536-allston/1462,4,2,1875,143,2023-01-14,2023-02-13,"This 143 square footage room on Boston's Allston is an adorable, functional and pretty room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
347,347,3228,https://junehomes.com/residences/boston-ma/jfk/1088-jfkumass/3228,jfk/1088-jfkumass/3228,3,1,1875,199,2023-01-01,2023-01-31,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
348,348,823,https://junehomes.com/residences/boston-ma/savin/329-uphams-corner/823,savin/329-uphams-corner/823,4,2,1875,134,2023-01-01,2023-01-31,"This clean, shiny and charming room is available."
349,349,1204,https://junehomes.com/residences/boston-ma/allston/444-allston/1204,allston/444-allston/1204,4,2,1875,206,2022-12-08,2023-01-07,"This good-looking, spacious and neat room is available."
350,350,1688,https://junehomes.com/residences/boston-ma/brighton/606-brighton/1688,brighton/606-brighton/1688,3,2,1875,253,2023-01-01,2023-01-31,"This 253 square footage room on Boston's spaciouson is a attractive, spacious and flashing room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
351,351,2602,https://junehomes.com/residences/boston-ma/brighton/928-brighton/2602,brighton/928-brighton/2602,5,3,1875,117,2022-12-31,2023-01-30,"This attractive, charming and flashing room is available."
352,352,1575,https://junehomes.com/residences/boston-ma/brighton/574-brighton/1575,brighton/574-brighton/1575,4,2,1875,133,2023-01-01,2023-01-31,"This 133 square footage room on Boston's spaciouson is a clean, spacious and smart room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
353,353,2954,https://junehomes.com/residences/boston-ma/jfk/1023-savin-hill/2954,jfk/1023-savin-hill/2954,3,1,1925,194,2023-01-01,2023-01-31,"This 116 square footage room on Boston's JFK/UMass is a clean, cute and spacious room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
354,354,1597,https://junehomes.com/residences/boston-ma/allston/584-allston/1597,allston/584-allston/1597,4,1,1925,148,2023-01-02,2023-02-01,"This 148 square footage room on Boston's Allston is an adorable, functional and pretty room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
355,355,888,https://junehomes.com/residences/boston-ma/south-boston/349-south-boston/888,south-boston/349-south-boston/888,5,3,1950,92,2023-01-07,2023-02-06,"This clean, shiny and charming room is available."
356,356,364,https://junehomes.com/residences/boston-ma/south-boston/196-south-boston/364,south-boston/196-south-boston/364,3,1,1950,125,2023-01-01,2023-01-31,"This clean, spacious and glossy room is available."
357,357,1119,https://junehomes.com/residences/boston-ma/brighton/419-brighton/1119,brighton/419-brighton/1119,4,2,1950,177,2022-12-15,2023-01-14,"This good-looking, spacious and neat room is available."
358,358,1120,https://junehomes.com/residences/boston-ma/brighton/419-brighton/1120,brighton/419-brighton/1120,4,2,1950,188,2022-12-24,2023-01-23,"This good-looking, spacious and neat room is available."
359,359,1216,https://junehomes.com/residences/boston-ma/brighton/445-brighton/1216,brighton/445-brighton/1216,3,2,2025,166,2022-12-31,2023-01-30,"This good-looking, spacious and neat room is available."
360,360,889,https://junehomes.com/residences/boston-ma/south-boston/349-south-boston/889,south-boston/349-south-boston/889,5,3,2225,180,2023-01-02,2023-02-01,"This clean, shiny and charming room is available."
361,361,889,https://junehomes.com/residences/boston-ma/northend/474-north-end,northend/474-north-end,5,3,2225,738,2023-01-02,2023-02-01,"This clean, shiny and charming room is available."
362,362,889,https://junehomes.com/residences/boston-ma/brookline/540-brookline,brookline/540-brookline,5,3,2225,500,2023-01-02,2023-02-01,"This clean, shiny and charming room is available."
363,363,889,https://junehomes.com/residences/boston-ma/somerville/1643-somerville--a,somerville/1643-somerville--a,5,3,2225,1033,2023-01-02,2023-02-01,"This clean, shiny and charming room is available."
364,364,889,https://junehomes.com/residences/boston-ma/dorchester-fields-corner-west/1581-dorchester-fields-corner-west--a,dorchester-fields-corner-west/1581-dorchester-fields-corner-west--a,5,3,2225,1247,2023-01-02,2023-02-01,"This clean, shiny and charming room is available."
365,365,889,https://junehomes.com/residences/boston-ma/south-end/1356-south-end,south-end/1356-south-end,5,3,2225,655,2023-01-02,2023-02-01,"This clean, shiny and charming room is available."
366,366,889,https://junehomes.com/residences/boston-ma/fenway/1337-fenway,fenway/1337-fenway,5,3,2225,433,2023-01-02,2023-02-01,"This clean, shiny and charming room is available."
367,367,889,https://junehomes.com/residences/boston-ma/south-end/939-south-end,south-end/939-south-end,5,3,2225,708,2023-01-02,2023-02-01,"This clean, shiny and charming room is available."
368,368,889,https://junehomes.com/residences/boston-ma/brighton/1280-allston--a,brighton/1280-allston--a,5,3,2225,755,2023-01-02,2023-02-01,"This clean, shiny and charming room is available."
369,369,889,https://junehomes.com/residences/boston-ma/fenway/1345-fenway,fenway/1345-fenway,5,3,2225,570,2023-01-02,2023-02-01,"This clean, shiny and charming room is available."
