id,Apt_id,url,address,Beds,Bath,Price,BedArea,Availablefrom,Availabletill,Description
272,2055,https://junehomes.com/residences/boston-ma/inman-square-cambridge/751-inman-square/2055,751-inman-square,4,1,1575,136,2022-12-22,2023-01-21,"This 136 square footage room on Boston's Inman Square is a clean, spacious and glossy room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
272,2055,https://junehomes.com/residences/boston-ma/inman-square-cambridge/751-inman-square/2055,2055,4,1,1575,136,2022-12-22,2023-01-21,"This 136 square footage room on Boston's Inman Square is a clean, spacious and glossy room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
273,831,https://junehomes.com/residences/boston-ma/savin/331-uphams-corner/831,savin,4,2,1600,134,2023-01-01,2023-01-31,"This clean, shiny and charming room is available."
273,831,https://junehomes.com/residences/boston-ma/savin/331-uphams-corner/831,331-uphams-corner,4,2,1600,134,2023-01-01,2023-01-31,"This clean, shiny and charming room is available."
273,831,https://junehomes.com/residences/boston-ma/savin/331-uphams-corner/831,831,4,2,1600,134,2023-01-01,2023-01-31,"This clean, shiny and charming room is available."
274,3767,https://junehomes.com/residences/boston-ma/brighton/1301-brighton/3767,brighton,6,2,1600,109,2023-01-04,2023-02-03,"This 109 square footage room on Brighton's Boston is a clean, spacious and glossy room in a 6-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
274,3767,https://junehomes.com/residences/boston-ma/brighton/1301-brighton/3767,1301-brighton,6,2,1600,109,2023-01-04,2023-02-03,"This 109 square footage room on Brighton's Boston is a clean, spacious and glossy room in a 6-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
274,3767,https://junehomes.com/residences/boston-ma/brighton/1301-brighton/3767,3767,6,2,1600,109,2023-01-04,2023-02-03,"This 109 square footage room on Brighton's Boston is a clean, spacious and glossy room in a 6-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
275,3547,https://junehomes.com/residences/boston-ma/brighton/1233-brighton/3547,brighton,6,2,1600,199,2023-01-01,2023-01-31,"This bright, sunny and shine room is available."
275,3547,https://junehomes.com/residences/boston-ma/brighton/1233-brighton/3547,1233-brighton,6,2,1600,199,2023-01-01,2023-01-31,"This bright, sunny and shine room is available."
275,3547,https://junehomes.com/residences/boston-ma/brighton/1233-brighton/3547,3547,6,2,1600,199,2023-01-01,2023-01-31,"This bright, sunny and shine room is available."
276,3004,https://junehomes.com/residences/boston-ma/mission-hill/1036-mission-hill/3004,mission-hill,6,3,1600,174,2023-01-01,2023-01-31,"This 174 square footage room on Boston's Mission Hill is a spacious, well-kept and appealing room in a 6-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
276,3004,https://junehomes.com/residences/boston-ma/mission-hill/1036-mission-hill/3004,1036-mission-hill,6,3,1600,174,2023-01-01,2023-01-31,"This 174 square footage room on Boston's Mission Hill is a spacious, well-kept and appealing room in a 6-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
276,3004,https://junehomes.com/residences/boston-ma/mission-hill/1036-mission-hill/3004,3004,6,3,1600,174,2023-01-01,2023-01-31,"This 174 square footage room on Boston's Mission Hill is a spacious, well-kept and appealing room in a 6-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
277,4082,https://junehomes.com/residences/boston-ma/jfk/1221-jfkumass/4082,jfk,5,1,1625,98,2022-12-31,2023-01-30,"This 98 square footage room on Boston's JFK/UMass is a clean, charming and smart room in a 5-bedroom apartment which is currently furnished."
277,4082,https://junehomes.com/residences/boston-ma/jfk/1221-jfkumass/4082,1221-jfkumass,5,1,1625,98,2022-12-31,2023-01-30,"This 98 square footage room on Boston's JFK/UMass is a clean, charming and smart room in a 5-bedroom apartment which is currently furnished."
277,4082,https://junehomes.com/residences/boston-ma/jfk/1221-jfkumass/4082,4082,5,1,1625,98,2022-12-31,2023-01-30,"This 98 square footage room on Boston's JFK/UMass is a clean, charming and smart room in a 5-bedroom apartment which is currently furnished."
278,1160,https://junehomes.com/residences/boston-ma/allston/442-allston/1160,allston,4,1,1625,175,2023-01-01,2023-01-31,"This good-looking, spacious and neat room is available."
278,1160,https://junehomes.com/residences/boston-ma/allston/442-allston/1160,442-allston,4,1,1625,175,2023-01-01,2023-01-31,"This good-looking, spacious and neat room is available."
278,1160,https://junehomes.com/residences/boston-ma/allston/442-allston/1160,1160,4,1,1625,175,2023-01-01,2023-01-31,"This good-looking, spacious and neat room is available."
279,1693,https://junehomes.com/residences/boston-ma/brighton/607-brighton/1693,brighton,3,2,1625,255,2022-12-05,2023-01-04,"This 255 square footage room on Boston's spaciouson is a clean, spacious and glossy room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
279,1693,https://junehomes.com/residences/boston-ma/brighton/607-brighton/1693,607-brighton,3,2,1625,255,2022-12-05,2023-01-04,"This 255 square footage room on Boston's spaciouson is a clean, spacious and glossy room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
279,1693,https://junehomes.com/residences/boston-ma/brighton/607-brighton/1693,1693,3,2,1625,255,2022-12-05,2023-01-04,"This 255 square footage room on Boston's spaciouson is a clean, spacious and glossy room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
280,3809,https://junehomes.com/residences/boston-ma/allston/1314-allston/3809,allston,2,1,1625,122,2023-01-01,2023-01-31,"This comfy, cute and charming room is available."
280,3809,https://junehomes.com/residences/boston-ma/allston/1314-allston/3809,1314-allston,2,1,1625,122,2023-01-01,2023-01-31,"This comfy, cute and charming room is available."
280,3809,https://junehomes.com/residences/boston-ma/allston/1314-allston/3809,3809,2,1,1625,122,2023-01-01,2023-01-31,"This comfy, cute and charming room is available."
281,2788,https://junehomes.com/residences/boston-ma/south-end/980-south-end/2788,south-end,4,2,1625,96,2022-12-17,2023-01-16,"This 96 square footage room on Boston's South End is a clean, charming and glossy room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
281,2788,https://junehomes.com/residences/boston-ma/south-end/980-south-end/2788,980-south-end,4,2,1625,96,2022-12-17,2023-01-16,"This 96 square footage room on Boston's South End is a clean, charming and glossy room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
281,2788,https://junehomes.com/residences/boston-ma/south-end/980-south-end/2788,2788,4,2,1625,96,2022-12-17,2023-01-16,"This 96 square footage room on Boston's South End is a clean, charming and glossy room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
282,2796,https://junehomes.com/residences/boston-ma/jfk/982-jfkumass/2796,jfk,6,2,1625,136,2023-01-01,2023-01-31,"This attractive, charming and flashing room is available."
282,2796,https://junehomes.com/residences/boston-ma/jfk/982-jfkumass/2796,982-jfkumass,6,2,1625,136,2023-01-01,2023-01-31,"This attractive, charming and flashing room is available."
282,2796,https://junehomes.com/residences/boston-ma/jfk/982-jfkumass/2796,2796,6,2,1625,136,2023-01-01,2023-01-31,"This attractive, charming and flashing room is available."
283,3936,https://junehomes.com/residences/boston-ma/jfk/1357-savin-hill/3936,jfk,4,1,1625,107,2023-01-01,2023-01-31,"This 107 square footage room on Boston's JFK/UMass is a clean, spacious and glossy room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
283,3936,https://junehomes.com/residences/boston-ma/jfk/1357-savin-hill/3936,1357-savin-hill,4,1,1625,107,2023-01-01,2023-01-31,"This 107 square footage room on Boston's JFK/UMass is a clean, spacious and glossy room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
