,id,Transport
795,795,"[{'id': 0, 'stations': ['Red', 'line'], 'color': '#EC211F', 'walktime': 3, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush', 'Kingston'], 'color': '#B933AD', 'walktime': 3, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#B933AD', 'walktime': 3, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#F5C00E', 'walktime': 3, 'description': 'JFK / UMass'}]"
796,796,"[{'id': 0, 'stations': ['Red', 'line'], 'color': '#EC211F', 'walktime': 3, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush', 'Kingston'], 'color': '#B933AD', 'walktime': 3, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#B933AD', 'walktime': 3, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#F5C00E', 'walktime': 3, 'description': 'JFK / UMass'}]"
797,797,"[{'id': 0, 'stations': ['D', 'E'], 'color': '#018835', 'walktime': 7, 'description': 'Union Square'}, {'id': 1, 'stations': ['87'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Somerville Ave @ Merriam St'}, {'id': 2, 'stations': ['86', '91', 'CT2'], 'color': '#F5C00E', 'walktime': 3, 'description': 'Washington St @ McGrath Hwy'}]"
798,798,"[{'id': 0, 'stations': ['Orange', 'line'], 'color': '#EB841E', 'walktime': 8, 'description': 'Ruggles'}, {'id': 1, 'stations': ['8', '19', '47'], 'color': '#EB841E', 'walktime': 1, 'description': 'Melnea Cass Blvd opp Kerr Way'}]"
799,799,"[{'id': 0, 'stations': ['Orange', 'Line'], 'color': '#FC5707', 'walktime': 11, 'description': 'Ruggles'}, {'id': 1, 'stations': ['E'], 'color': '#018835', 'walktime': 12, 'description': 'Symphony station'}, {'id': 2, 'stations': ['Needham/Franklin'], 'color': '#8E44AD', 'walktime': 11, 'description': 'Ruggles'}, {'id': 3, 'stations': ['Providence/Stoughton'], 'color': '#8E44AD', 'walktime': 11, 'description': 'Ruggles'}, {'id': 4, 'stations': ['8', '9', '15', '19', '22', '23', '28'], 'color': '#F5C00E', 'walktime': 11, 'description': 'Ruggles'}, {'id': 5, 'stations': ['43'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Tremont St @ Hammond St'}]"
800,800,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 8, 'description': 'Harvard Avenue'}, {'id': 1, 'stations': ['64', '66', '501'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Cambridge Street'}, {'id': 2, 'stations': ['51', '57'], 'color': '#F5C00E', 'walktime': 6, 'description': 'Brighton Ave opp Quint Ave'}]"
801,801,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 8, 'description': 'Harvard Avenue'}, {'id': 1, 'stations': ['64', '66', '501'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Cambridge Street'}, {'id': 2, 'stations': ['51', '57'], 'color': '#F5C00E', 'walktime': 6, 'description': 'Brighton Ave opp Quint Ave'}]"
802,802,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 8, 'description': 'Harvard Avenue'}, {'id': 1, 'stations': ['64', '66', '501'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Cambridge Street'}]"
803,803,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#EC211F', 'walktime': 2, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush/Kingston'], 'color': '#8E44AD', 'walktime': 2, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['8', '16', '41'], 'color': '#F5C00E', 'walktime': 2, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['17', '18'], 'color': '#F5C00E', 'walktime': 3, 'description': 'Boston St @ Mayhew St'}]"
804,804,"[{'id': 0, 'stations': ['57', '501'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Washington St @ Oak Square Ave'}, {'id': 1, 'stations': ['64'], 'color': '#F5C00E', 'walktime': 6, 'description': 'Faneuil St @ Brooks St'}]"
805,805,"[{'id': 0, 'stations': ['Orange', 'line'], 'color': '#EB841E', 'walktime': 8, 'description': 'Haymarket'}, {'id': 1, 'stations': ['Blue', 'line'], 'color': '#0E4189', 'walktime': 11, 'description': 'Aquarium'}]"
806,806,"[{'id': 0, 'stations': ['B'], 'color': '#00843D', 'walktime': 3, 'description': 'Packards Corner'}]"
807,807,"[{'id': 0, 'stations': ['Orange', 'Line'], 'color': '#FC5707', 'walktime': 11, 'description': 'Ruggles'}, {'id': 1, 'stations': ['E'], 'color': '#018835', 'walktime': 12, 'description': 'Symphony station'}, {'id': 2, 'stations': ['Needham/Franklin'], 'color': '#8E44AD', 'walktime': 11, 'description': 'Ruggles'}, {'id': 3, 'stations': ['Providence/Stoughton'], 'color': '#8E44AD', 'walktime': 11, 'description': 'Ruggles'}, {'id': 4, 'stations': ['8', '9', '15', '19', '22', '23', '28'], 'color': '#F5C00E', 'walktime': 11, 'description': 'Ruggles'}, {'id': 5, 'stations': ['43'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Tremont St @ Hammond St'}]"
808,808,"[{'id': 0, 'stations': ['64'], 'color': '#F5C00E', 'walktime': 4, 'description': 'Brooks St @ Faneuil St'}, {'id': 1, 'stations': ['57', '501'], 'color': '#F5C00E', 'walktime': 9, 'description': 'Washington St @ Oak Square Ave'}, {'id': 2, 'stations': ['86'], 'color': '#F5C00E', 'walktime': 14, 'description': 'Market St @ Keenan Rd'}]"
809,809,"[{'id': 0, 'stations': ['BCDE', 'Light', 'Rail'], 'color': '#00843D', 'walktime': 5, 'description': 'Haymarket'}, {'id': 1, 'stations': ['Blue'], 'color': '#0E4189', 'walktime': 11, 'description': 'Aquarium'}, {'id': 2, 'stations': ['Orange'], 'color': '#EB841E', 'walktime': 5, 'description': 'Haymarket'}]"
810,810,"[{'id': 0, 'stations': ['E'], 'color': '#00843d', 'walktime': 5, 'description': 'Longwood Medical Area'}, {'id': 1, 'stations': ['Orange', 'Line'], 'color': '#ed8b00', 'walktime': 9, 'description': 'Roxbury Crossing'}, {'id': 2, 'stations': ['Franklin/Needham/Providence'], 'color': '#80276c', 'walktime': 15, 'description': 'Ruggles'}, {'id': 3, 'stations': ['39'], 'color': '#f2bd2a', 'walktime': 3, 'description': 'Huntington Ave @ Wigglesworth St'}]"
811,811,"[{'id': 0, 'stations': ['18'], 'color': '#F5C00E', 'walktime': 4, 'description': 'Dorchester Ave @ Pearl St'}, {'id': 1, 'stations': ['16,', '17,', '41'], 'color': '#F5C00E', 'walktime': 7, 'description': 'Columbia Rd @ Stoughton St'}, {'id': 2, 'stations': ['Fairmount', 'Line'], 'color': '#8E44AD', 'walktime': 11, 'description': ""Upham's Corner""}, {'id': 3, 'stations': ['Franklin', 'Line/Foxboro', 'Pilot'], 'color': '#8E44AD', 'walktime': 11, 'description': ""Upham's Corner""}, {'id': 4, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 10, 'description': 'Savin Hill'}]"
812,812,"[{'id': 0, 'stations': ['E'], 'color': '#00843D', 'walktime': 4, 'description': 'Symphony'}, {'id': 1, 'stations': ['Orange', 'Line'], 'color': '#EB841E', 'walktime': 7, 'description': 'Massachusetts Ave'}, {'id': 2, 'stations': ['D', 'B', 'C'], 'color': '#00843D', 'walktime': 10, 'description': 'Hynes Convention Center Station'}, {'id': 3, 'stations': ['Franklin', 'Needham', 'Providence/Stoughton'], 'color': '#8E44AD', 'walktime': 12, 'description': 'Ruggles'}]"
813,813,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Kingston/Greenbush'], 'color': '#8E44AD', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#8E44AD', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['8', '41'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Columbia Rd @ Buttonwood St'}]"
814,814,"[{'id': 0, 'stations': ['64', '66', '501'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Cambridge Street'}, {'id': 1, 'stations': ['B'], 'color': '#018835', 'walktime': 8, 'description': 'Harvard Avenue'}]"
815,815,"[{'id': 0, 'stations': ['64'], 'color': '#F5C00E', 'walktime': 4, 'description': 'Faneuil St @ Oak Square'}, {'id': 1, 'stations': ['57', '501'], 'color': '#F5C00E', 'walktime': 8, 'description': 'Tremont St opp Tremont Pl'}]"
816,816,"[{'id': 0, 'stations': ['57', '501'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Washington St @ Oak Square Ave'}, {'id': 1, 'stations': ['64'], 'color': '#F5C00E', 'walktime': 6, 'description': 'Faneuil St @ Brooks St'}]"
817,817,"[{'id': 0, 'stations': ['Red', 'line'], 'color': '#EC211F', 'walktime': 3, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush', 'Kingston'], 'color': '#B933AD', 'walktime': 3, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#B933AD', 'walktime': 3, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#F5C00E', 'walktime': 3, 'description': 'JFK / UMass'}]"
818,818,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 3, 'description': 'Packards Corner'}, {'id': 1, 'stations': ['57'], 'color': '#FC5707', 'walktime': 3, 'description': 'Kenmore Station'}]"
819,819,"[{'id': 0, 'stations': ['Framingham'], 'color': '#8E44AD', 'walktime': 16, 'description': 'Boston Landing'}, {'id': 1, 'stations': ['B'], 'color': '#00843D', 'walktime': 16, 'description': 'Harvard Avenue'}]"
820,820,"[{'id': 0, 'stations': ['B'], 'color': '#00843D', 'walktime': 5, 'description': 'Sutherland Road'}, {'id': 1, 'stations': ['C'], 'color': '#00843D', 'walktime': 9, 'description': 'Dean Road'}]"
821,821,"[{'id': 0, 'stations': ['Orange', 'Line'], 'color': '#EB841E', 'walktime': 11, 'description': 'Roxbury Crossing'}, {'id': 1, 'stations': ['42'], 'color': '#F5C00E', 'walktime': 4, 'description': 'Washington St @ Guild St'}, {'id': 2, 'stations': ['14', '41', '45'], 'color': '#F5C00E', 'walktime': 6, 'description': '42A John Eliot Sq'}]"
822,822,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#e02826', 'walktime': 14, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Fairmount', 'Franklin'], 'color': '#80276c', 'walktime': 8, 'description': 'Uphams Corner'}, {'id': 2, 'stations': ['Greenbush', 'Kingstone', 'Middleborough/Lakeville'], 'color': '#80276c', 'walktime': 14, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['Middleborough/Lakeville'], 'color': '#80276c', 'walktime': 14, 'description': 'JFK / UMass'}]"
823,823,"[{'id': 0, 'stations': ['B'], 'color': '#00843D', 'walktime': 9, 'description': 'Chiswick Road'}, {'id': 1, 'stations': ['С'], 'color': '#00843D', 'walktime': 15, 'description': 'Cleveland Circle'}, {'id': 2, 'stations': ['51', '86'], 'color': '#F2BD2A', 'walktime': 3, 'description': 'Chestnut Hill Ave @ Wiltshire Rd'}]"
824,824,"[{'id': 0, 'stations': ['Red', 'line'], 'color': '#EC211F', 'walktime': 1, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush/Kingston'], 'color': '#B933AD', 'walktime': 1, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#B933AD', 'walktime': 1, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#F5C00E', 'walktime': 1, 'description': 'JFK / UMass'}]"
825,825,"[{'id': 0, 'stations': ['57', '501'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Washington St @ Oak Square Ave'}, {'id': 1, 'stations': ['64'], 'color': '#F5C00E', 'walktime': 6, 'description': 'Faneuil St @ Brooks St'}]"
826,826,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 5, 'description': 'Sutherland Road'}, {'id': 1, 'stations': ['C'], 'color': '#018835', 'walktime': 6, 'description': 'Dean Road'}, {'id': 2, 'stations': ['65'], 'color': '#F5C00E', 'walktime': 3, 'description': 'Washington St / Corey Rd'}]"
827,827,"[{'id': 0, 'stations': ['Orange', 'line'], 'color': '#EB841E', 'walktime': 10, 'description': 'Roxbury Crossing'}, {'id': 1, 'stations': ['15', '19', '23', '28', '44'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Malcolm X Blvd @ Shawmut Ave'}, {'id': 2, 'stations': ['14', '41', '45'], 'color': '#F5C00E', 'walktime': 2, 'description': '42A John Eliot Sq'}]"
828,828,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 6, 'description': 'Central'}, {'id': 1, 'stations': ['64', '83', '91'], 'color': '#f2bd2a', 'walktime': 1, 'description': 'Prospect St @ Harvard St'}, {'id': 2, 'stations': ['68'], 'color': '#f2bd2a', 'walktime': 3, 'description': 'Broadway @ Inman St'}]"
829,829,"[{'id': 0, 'stations': ['B'], 'color': '#00843D', 'walktime': 2, 'description': 'Chiswick Road'}, {'id': 1, 'stations': ['86'], 'color': '#F5C00E', 'walktime': 4, 'description': 'Chestnut Hill Ave @ Embassy Rd'}]"
830,830,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 8, 'description': 'Harvard Avenue'}, {'id': 1, 'stations': ['64', '66', '501'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Cambridge Street'}]"
831,831,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 8, 'description': 'Harvard Avenue'}, {'id': 1, 'stations': ['64', '66', '501'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Cambridge Street'}]"
832,832,"[{'id': 0, 'stations': ['Orange', 'line'], 'color': '#EB841E', 'walktime': 10, 'description': 'Roxbury Crossing'}, {'id': 1, 'stations': ['14', '41', '45'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Dudley St @ Guild Row'}]"
833,833,"[{'id': 0, 'stations': ['Fairmount'], 'color': '#8E44AD', 'walktime': 13, 'description': 'Newmarket'}, {'id': 1, 'stations': ['Franklin'], 'color': '#8E44AD', 'walktime': 13, 'description': 'Newmarket'}, {'id': 2, 'stations': ['Red'], 'color': '#DA1721', 'walktime': 8, 'description': 'Andrew'}]"
834,834,"[{'id': 0, 'stations': ['15', '39', '57'], 'color': '#F5C00E', 'walktime': 4, 'description': 'Cambridge St/Bowdoin St'}, {'id': 1, 'stations': ['Charles/MGH'], 'color': '#DA1721', 'walktime': 4, 'description': 'Bowdoin St'}, {'id': 2, 'stations': ['Peter', 'Pan'], 'color': '#018835', 'walktime': 6, 'description': 'State House'}]"
835,835,"[{'id': 0, 'stations': ['B'], 'color': '#00843D', 'walktime': 8, 'description': 'Harvard Avenue'}, {'id': 1, 'stations': ['Framingham/Worcester', 'Line'], 'color': '#B933AD', 'walktime': 12, 'description': 'Boston Landing'}, {'id': 2, 'stations': ['64', '66', '501'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Cambridge Street'}, {'id': 3, 'stations': ['57'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Brighton Ave @ Linden St'}]"
836,836,"[{'id': 0, 'stations': ['Framingham/Worcester', 'Line'], 'color': '#8E44AD', 'walktime': 6, 'description': 'Boston Landing'}, {'id': 1, 'stations': ['B'], 'color': '#00843D', 'walktime': 13, 'description': 'Allston Street'}, {'id': 2, 'stations': ['64'], 'color': '#F5C00E', 'walktime': 3, 'description': 'N Beacon St @ Cambridge St'}, {'id': 3, 'stations': ['51', '57', '66'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Cambridge St @ N Beacon St'}]"
837,837,"[{'id': 0, 'stations': ['Framingham/Worcester', 'Line'], 'color': '#8E44AD', 'walktime': 6, 'description': 'Boston Landing'}, {'id': 1, 'stations': ['B'], 'color': '#00843D', 'walktime': 13, 'description': 'Allston Street'}, {'id': 2, 'stations': ['64'], 'color': '#F5C00E', 'walktime': 3, 'description': 'N Beacon St @ Cambridge St'}, {'id': 3, 'stations': ['51', '57', '66'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Cambridge St @ N Beacon St'}]"
838,838,"[{'id': 0, 'stations': ['Orange', 'Line'], 'color': '#EB841E', 'walktime': 11, 'description': 'Roxbury Crossing'}, {'id': 1, 'stations': ['42'], 'color': '#F5C00E', 'walktime': 4, 'description': 'Washington St @ Guild St'}, {'id': 2, 'stations': ['14', '41', '45'], 'color': '#F5C00E', 'walktime': 6, 'description': '42A John Eliot Sq'}]"
839,839,"[{'id': 0, 'stations': ['Framingham/Worcester', 'Line'], 'color': '#8E44AD', 'walktime': 11, 'description': 'Boston Landing'}, {'id': 1, 'stations': ['64', '66', '501'], 'color': '#F5C00E', 'walktime': 6, 'description': 'Cambridge Street'}, {'id': 2, 'stations': ['70', '86'], 'color': '#F5C00E', 'walktime': 11, 'description': 'Western Ave @ Everett St'}]"
840,840,"[{'id': 0, 'stations': ['Orange', 'line'], 'color': '#EB841E', 'walktime': 8, 'description': 'Haymarket'}, {'id': 1, 'stations': ['Blue', 'line'], 'color': '#0E4189', 'walktime': 11, 'description': 'Aquarium'}]"
841,841,"[{'id': 0, 'stations': ['Red', 'line'], 'color': '#DA1721', 'walktime': 12, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush/Kingston'], 'color': '#8E44AD', 'walktime': 12, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['16', '17', '18'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Boston St @ Howell St'}]"
842,842,"[{'id': 0, 'stations': ['BCDE', 'Light', 'Rail'], 'color': '#00843D', 'walktime': 5, 'description': 'Haymarket'}, {'id': 1, 'stations': ['Blue'], 'color': '#0E4189', 'walktime': 11, 'description': 'Aquarium'}, {'id': 2, 'stations': ['Orange'], 'color': '#EB841E', 'walktime': 5, 'description': 'Haymarket'}]"
843,843,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 14, 'description': 'Harvard Avenue'}, {'id': 1, 'stations': ['70', '86'], 'color': '#F5C00E', 'walktime': 12, 'description': 'Western Ave @ Everest'}]"
844,844,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 10, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Kingston/Greenbush'], 'color': '#8E44AD', 'walktime': 10, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#8E44AD', 'walktime': 10, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#EB841E', 'walktime': 10, 'description': 'JFK / UMass'}]"
845,845,"[{'id': 0, 'stations': ['B'], 'color': '#00843D', 'walktime': 10, 'description': 'Warren Street'}, {'id': 1, 'stations': ['Framingham'], 'color': '#B933AD', 'walktime': 13, 'description': 'Boston Landing'}, {'id': 2, 'stations': ['Worcester'], 'color': '#B933AD', 'walktime': 13, 'description': 'Boston Landing'}, {'id': 3, 'stations': ['51', '57', '66'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Cambridge St @ Sparhawk St'}]"
846,846,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 5, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush', 'Kingston'], 'color': '#8E44AD', 'walktime': 5, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['8', '41', '16'], 'color': '#F5C00E', 'walktime': 5, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['Middleborough/Lakeville'], 'color': '#8E44AD', 'walktime': 5, 'description': 'JFK / UMass'}]"
847,847,"[{'id': 0, 'stations': ['66'], 'color': '#F5C00E', 'walktime': 4, 'description': 'N Harvard St @ Coolidge Rd'}, {'id': 1, 'stations': ['64'], 'color': '#F5C00E', 'walktime': 7, 'description': 'Cambridge St @ Lincoln St'}, {'id': 2, 'stations': ['B'], 'color': '#018835', 'walktime': 15, 'description': 'Harvard Avenue'}, {'id': 3, 'stations': ['70', '86'], 'color': '#F5C00E', 'walktime': 8, 'description': 'Western Ave @ Riverdale St'}]"
848,848,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 5, 'description': 'Washington St'}, {'id': 1, 'stations': ['C'], 'color': '#018835', 'walktime': 7, 'description': 'Dean Road'}, {'id': 2, 'stations': ['D'], 'color': '#018835', 'walktime': 12, 'description': 'Beaconsfield'}]"
849,849,"[{'id': 0, 'stations': ['Framingham/Worcester'], 'color': '#8E44AD', 'walktime': 6, 'description': 'Boston Landing'}, {'id': 1, 'stations': ['B'], 'color': '#00843D', 'walktime': 15, 'description': 'Allston Street'}, {'id': 2, 'stations': ['64'], 'color': '#F5C00E', 'walktime': 4, 'description': 'N Beacon St @ Saunders St'}, {'id': 3, 'stations': ['86'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Market St @ N Beacon St'}]"
850,850,"[{'id': 0, 'stations': ['Orange', 'Line'], 'color': '#EB841E', 'walktime': 11, 'description': 'Roxbury Crossing'}, {'id': 1, 'stations': ['42'], 'color': '#F5C00E', 'walktime': 4, 'description': 'Washington St @ Guild St'}, {'id': 2, 'stations': ['14', '41', '45'], 'color': '#F5C00E', 'walktime': 6, 'description': '42A John Eliot Sq'}]"
